rank_record_id	object_id	trait_id	object_type	assigned_split	prototype_locked_not_final	score_source	score_version	score_level_used	adapter_id	n_decoys_expected	n_decoys_with_score	n_decoys_rankable	evidence_score	dry_run_rank	dry_run_rank_percentile	dry_run_top1_indicator	dry_run_top5_indicator	evidence_vs_decoy_mean_delta	evidence_vs_decoy_median_delta	can_rank	rank_failure_reason	dry_run_only	notes
DRRANK_000000164	OBJ_GENE_00000290	data_lt_2007__cult_code_repro	gene	source_disjoint_or_temporal	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	123.5	2	0.8333333333	false	true	5.9	5.5	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000165	OBJ_GENE_00000295	data_lt_2007__lsen	gene	source_disjoint_or_temporal	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.2744337346	2	0.8333333333	false	true	-0.00023110208	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000166	OBJ_GENE_00000295	data_lt_2007__lsen	gene	source_disjoint_or_temporal	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.2359902478	2	0.8333333333	false	true	-0.02603840998	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000167	OBJ_GENE_00000295	data_lt_2007__lsen	gene	source_disjoint_or_temporal	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0	1	1	true	true	0	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000168	OBJ_GENE_00000295	data_lt_2007__lsen	gene	source_disjoint_or_temporal	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	113.5	1	1	true	true	3.6	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000169	OBJ_GENE_00000297	data_lt_2007__fla_repro	gene	source_disjoint_or_temporal	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.2836778175	3	0.6666666667	false	true	-0.00011555106	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000170	OBJ_GENE_00000297	data_lt_2007__fla_repro	gene	source_disjoint_or_temporal	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.3104606898	4	0.5	false	true	-0.1671866334	-0.1954091575	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000171	OBJ_GENE_00000297	data_lt_2007__fla_repro	gene	source_disjoint_or_temporal	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0	1	1	true	true	0	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000172	OBJ_GENE_00000297	data_lt_2007__fla_repro	gene	source_disjoint_or_temporal	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	115	1	1	true	true	3.6	5	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000173	OBJ_GENE_00000302	data_lt_2007__cult_code_repro	gene	source_disjoint_or_temporal	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.2963884316	3	0.6666666667	false	true	-0.00023110204	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000174	OBJ_GENE_00000302	data_lt_2007__cult_code_repro	gene	source_disjoint_or_temporal	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.5033045938	2	0.8333333333	false	true	0.01200935364	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000175	OBJ_GENE_00000302	data_lt_2007__cult_code_repro	gene	source_disjoint_or_temporal	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0	1	1	true	true	0	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000176	OBJ_GENE_00000302	data_lt_2007__cult_code_repro	gene	source_disjoint_or_temporal	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	151.5	1	1	true	true	17.2	3	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000177	OBJ_GENE_00000313	data_lt_2007__spkf	gene	source_disjoint_or_temporal	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.32296517	3	0.6666666667	false	true	-0.00011555098	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000178	OBJ_GENE_00000313	data_lt_2007__spkf	gene	source_disjoint_or_temporal	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.6507347281	1	1	true	true	0.2443588814	0.1696661462	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000179	OBJ_GENE_00000313	data_lt_2007__spkf	gene	source_disjoint_or_temporal	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0	1	1	true	true	0	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000180	OBJ_GENE_00000313	data_lt_2007__spkf	gene	source_disjoint_or_temporal	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	219.5	3	0.6666666667	false	true	16.66666666	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000181	OBJ_GENE_00000315	data_lt_2007__cult_code_repro	gene	source_disjoint_or_temporal	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.3298982321	4	0.5	false	true	-0.00080885726	-0.0005777552	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000182	OBJ_GENE_00000315	data_lt_2007__cult_code_repro	gene	source_disjoint_or_temporal	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.6126681533	3	0.6666666667	false	true	0.0369626601	0.0111847067	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000183	OBJ_GENE_00000315	data_lt_2007__cult_code_repro	gene	source_disjoint_or_temporal	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0	1	1	true	true	0	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000184	OBJ_GENE_00000315	data_lt_2007__cult_code_repro	gene	source_disjoint_or_temporal	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	139	4	0.5	false	true	-2.1	-10	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000185	OBJ_GENE_00000316	data_lt_2007__cult_code_repro	gene	source_disjoint_or_temporal	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.3298982321	4	0.5	false	true	-0.00080885726	-0.0005777552	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000186	OBJ_GENE_00000316	data_lt_2007__cult_code_repro	gene	source_disjoint_or_temporal	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.6126681533	3	0.6666666667	false	true	0.0369626601	0.0111847067	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000187	OBJ_GENE_00000316	data_lt_2007__cult_code_repro	gene	source_disjoint_or_temporal	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0	1	1	true	true	0	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000188	OBJ_GENE_00000316	data_lt_2007__cult_code_repro	gene	source_disjoint_or_temporal	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	139	4	0.5	false	true	-2.1	-10	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000189	OBJ_GENE_00000317	data_lt_2007__cult_code_repro	gene	source_disjoint_or_temporal	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.3298982321	4	0.5	false	true	-0.00080885726	-0.0005777552	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000190	OBJ_GENE_00000317	data_lt_2007__cult_code_repro	gene	source_disjoint_or_temporal	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.6126681533	3	0.6666666667	false	true	0.0369626601	0.0111847067	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000191	OBJ_GENE_00000317	data_lt_2007__cult_code_repro	gene	source_disjoint_or_temporal	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0	1	1	true	true	0	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000192	OBJ_GENE_00000317	data_lt_2007__cult_code_repro	gene	source_disjoint_or_temporal	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	139	4	0.5	false	true	-2.1	-10	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000193	OBJ_GENE_00000319	data_lt_2007__cult_code_repro	gene	source_disjoint_or_temporal	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.3322092529	4	0.5	false	true	-0.00057775514	-0.0005777551	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000194	OBJ_GENE_00000319	data_lt_2007__cult_code_repro	gene	source_disjoint_or_temporal	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.6811192217	1	1	true	true	0.1742004235	0.2173346002	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000195	OBJ_GENE_00000319	data_lt_2007__cult_code_repro	gene	source_disjoint_or_temporal	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0	1	1	true	true	0	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000196	OBJ_GENE_00000319	data_lt_2007__cult_code_repro	gene	source_disjoint_or_temporal	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	177	4	0.5	false	true	-13.06666666	-14.3333333	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000197	OBJ_GENE_00000346	data_lt_2007__cult_code_repro	gene	source_disjoint_or_temporal	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.4130949783	4	0.5	false	true	-0.00057775522	-0.0005777552	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000198	OBJ_GENE_00000346	data_lt_2007__cult_code_repro	gene	source_disjoint_or_temporal	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.224567435	2	0.8333333333	false	true	0.01083278408	0.0074290018	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000199	OBJ_GENE_00000346	data_lt_2007__cult_code_repro	gene	source_disjoint_or_temporal	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0	1	1	true	true	0	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000200	OBJ_GENE_00000346	data_lt_2007__cult_code_repro	gene	source_disjoint_or_temporal	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	113	3	0.6666666667	false	true	-5.13333334	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000201	OBJ_GENE_00000355	data_lt_2007__spkf	gene	source_disjoint_or_temporal	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.4240723268	2	0.8333333333	false	true	0.00034665312	0.0005777552	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000202	OBJ_GENE_00000355	data_lt_2007__spkf	gene	source_disjoint_or_temporal	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.4165290015	1	1	true	true	0.03520205054	0.0183538738	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000203	OBJ_GENE_00000355	data_lt_2007__spkf	gene	source_disjoint_or_temporal	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0	1	1	true	true	0	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000204	OBJ_GENE_00000355	data_lt_2007__spkf	gene	source_disjoint_or_temporal	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	117.6666667	2	0.8333333333	false	true	8.5666667	13.6666667	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000205	OBJ_GENE_00000359	data_lt_2007__spkf	gene	source_disjoint_or_temporal	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.4315831442	2	0.8333333333	false	true	0	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000206	OBJ_GENE_00000359	data_lt_2007__spkf	gene	source_disjoint_or_temporal	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.3365673436	2	0.8333333333	false	true	-0.02664713824	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000207	OBJ_GENE_00000359	data_lt_2007__spkf	gene	source_disjoint_or_temporal	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0	1	1	true	true	0	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000208	OBJ_GENE_00000359	data_lt_2007__spkf	gene	source_disjoint_or_temporal	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	141	2	0.8333333333	false	true	-3.7	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000209	OBJ_GENE_00000366	data_lt_2007__lsen	gene	source_disjoint_or_temporal	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.4604709033	3	0.6666666667	false	true	-0.00069330622	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000210	OBJ_GENE_00000366	data_lt_2007__lsen	gene	source_disjoint_or_temporal	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.1450838533	3	0.6666666667	false	true	-0.1294671067	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000211	OBJ_GENE_00000366	data_lt_2007__lsen	gene	source_disjoint_or_temporal	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0	1	1	true	true	0	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000212	OBJ_GENE_00000366	data_lt_2007__lsen	gene	source_disjoint_or_temporal	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	103.5	3	0.6666666667	false	true	-6.1	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000213	OBJ_GENE_00000373	data_lt_2007__cult_code_repro	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.4726037621	5	0.3333333333	false	true	-0.0003466531	-0.0005777552	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000214	OBJ_GENE_00000373	data_lt_2007__cult_code_repro	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.5318126078	3	0.6666666667	false	true	0.05141828188	0.1111352512	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000215	OBJ_GENE_00000373	data_lt_2007__cult_code_repro	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0	1	1	true	true	0	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000216	OBJ_GENE_00000373	data_lt_2007__cult_code_repro	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	89.33333333	2	0.8333333333	false	true	7.03333333	4.83333333	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000217	OBJ_GENE_00000374	data_lt_2007__cult_code_repro	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.4726037621	5	0.3333333333	false	true	-0.0003466531	-0.0005777552	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000218	OBJ_GENE_00000374	data_lt_2007__cult_code_repro	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.5318126078	3	0.6666666667	false	true	0.05141828188	0.1111352512	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000219	OBJ_GENE_00000374	data_lt_2007__cult_code_repro	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0	1	1	true	true	0	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000220	OBJ_GENE_00000374	data_lt_2007__cult_code_repro	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	89.33333333	2	0.8333333333	false	true	7.03333333	4.83333333	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000221	OBJ_GENE_00000390	data_lt_2007__spkf	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.5009137661	2	0.8333333333	false	true	0.00057775522	0.0005777552	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000222	OBJ_GENE_00000390	data_lt_2007__spkf	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.3372435552	5	0.3333333333	false	true	-0.09013874708	-0.0703184628	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000223	OBJ_GENE_00000390	data_lt_2007__spkf	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0	1	1	true	true	0	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000224	OBJ_GENE_00000390	data_lt_2007__spkf	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	87	2	0.8333333333	false	true	15.03333333	11.66666667	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000225	OBJ_GENE_00000397	data_lt_2007__cult_code_repro	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.5090023386	2	0.8333333333	false	true	-0.00046220414	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000226	OBJ_GENE_00000397	data_lt_2007__cult_code_repro	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.5704148446	1	1	true	true	0.0827820404	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000227	OBJ_GENE_00000397	data_lt_2007__cult_code_repro	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0	1	1	true	true	0	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000228	OBJ_GENE_00000397	data_lt_2007__cult_code_repro	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	138.5	2	0.8333333333	false	true	-1.6	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000229	OBJ_GENE_00000406	data_lt_2007__spkf	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.5159354008	2	0.8333333333	false	true	0.00046220416	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000230	OBJ_GENE_00000406	data_lt_2007__spkf	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.8465500688	1	1	true	true	0.1504380457	0.2167101663	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000231	OBJ_GENE_00000406	data_lt_2007__spkf	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0	1	1	true	true	0	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000232	OBJ_GENE_00000406	data_lt_2007__spkf	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	150.5	3	0.6666666667	false	true	0.3	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000233	OBJ_GENE_00000407	data_lt_2007__spkf	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.5159354008	2	0.8333333333	false	true	0.00046220416	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000234	OBJ_GENE_00000407	data_lt_2007__spkf	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.8465500688	1	1	true	true	0.1504380457	0.2167101663	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000235	OBJ_GENE_00000407	data_lt_2007__spkf	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0	1	1	true	true	0	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000236	OBJ_GENE_00000407	data_lt_2007__spkf	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	150.5	3	0.6666666667	false	true	0.3	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000237	OBJ_GENE_00000408	data_lt_2007__spkf	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.5159354008	2	0.8333333333	false	true	0.00046220416	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000238	OBJ_GENE_00000408	data_lt_2007__spkf	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.8465500688	1	1	true	true	0.1504380457	0.2167101663	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000239	OBJ_GENE_00000408	data_lt_2007__spkf	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0	1	1	true	true	0	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000240	OBJ_GENE_00000408	data_lt_2007__spkf	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	150.5	3	0.6666666667	false	true	0.3	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000241	OBJ_GENE_00000430	data_lt_2007__cult_code_repro	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.541934384	4	0.5	false	true	-0.00080885724	-0.0005777552	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000242	OBJ_GENE_00000430	data_lt_2007__cult_code_repro	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.519865422	5	0.3333333333	false	true	-0.02876671968	-0.0548336361	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000243	OBJ_GENE_00000430	data_lt_2007__cult_code_repro	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	1	1	1	true	true	0	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
