matched_set_id	object_id	decoy_object_id	trait_id	object_type	assigned_split	prototype_locked_not_final	score_source	score_version	score_level_used	adapter_id	evidence_score	decoy_score	score_available_evidence	score_available_decoy	n_decoys_expected	n_decoys_with_score	decoy_semantics	uses_true_negative	uses_unknown_as_negative	dry_run_only	notes
MSET_OBJ_GENE_00000116_baseline_shuffled_trait_v0_1_chr1_snp_20260516	OBJ_GENE_00000116	GENE_BG_Os01g0176900	data_lt_2007__cult_code_repro	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0	0	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000116_baseline_shuffled_trait_v0_1_chr1_snp_20260516	OBJ_GENE_00000116	GENE_BG_Os01g0178300	data_lt_2007__cult_code_repro	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0	0	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000116_baseline_shuffled_trait_v0_1_chr1_snp_20260516	OBJ_GENE_00000116	GENE_BG_Os01g0178500	data_lt_2007__cult_code_repro	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0	0	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000116_baseline_window_snp_density_v0_1_chr1_snp_20260516	OBJ_GENE_00000116	GENE_BG_Os01g0177900	data_lt_2007__cult_code_repro	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	94.5	94.5	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000116_baseline_window_snp_density_v0_1_chr1_snp_20260516	OBJ_GENE_00000116	GENE_BG_Os01g0178000	data_lt_2007__cult_code_repro	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	94.5	74	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000116_baseline_window_snp_density_v0_1_chr1_snp_20260516	OBJ_GENE_00000116	GENE_BG_Os01g0176900	data_lt_2007__cult_code_repro	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	94.5	117	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000116_baseline_window_snp_density_v0_1_chr1_snp_20260516	OBJ_GENE_00000116	GENE_BG_Os01g0178300	data_lt_2007__cult_code_repro	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	94.5	74	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000116_baseline_window_snp_density_v0_1_chr1_snp_20260516	OBJ_GENE_00000116	GENE_BG_Os01g0178500	data_lt_2007__cult_code_repro	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	94.5	74	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000117_baseline_genomic_position_v0_1_chr1_snp_20260516	OBJ_GENE_00000117	GENE_BG_Os01g0178000	data_lt_2007__cult_code_repro	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.0918630971	0.09301860745	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000117_baseline_genomic_position_v0_1_chr1_snp_20260516	OBJ_GENE_00000117	GENE_BG_Os01g0178300	data_lt_2007__cult_code_repro	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.0918630971	0.09301860745	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000117_baseline_genomic_position_v0_1_chr1_snp_20260516	OBJ_GENE_00000117	GENE_BG_Os01g0177400	data_lt_2007__cult_code_repro	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.0918630971	0.0918630971	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000117_baseline_genomic_position_v0_1_chr1_snp_20260516	OBJ_GENE_00000117	GENE_BG_Os01g0178500	data_lt_2007__cult_code_repro	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.0918630971	0.09301860745	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000117_baseline_genomic_position_v0_1_chr1_snp_20260516	OBJ_GENE_00000117	GENE_BG_Os01g0178600	data_lt_2007__cult_code_repro	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.0918630971	0.09301860745	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000117_baseline_random_uniform_v0_1_chr1_snp_20260516	OBJ_GENE_00000117	GENE_BG_Os01g0178000	data_lt_2007__cult_code_repro	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.181228035	0.4520458384	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000117_baseline_random_uniform_v0_1_chr1_snp_20260516	OBJ_GENE_00000117	GENE_BG_Os01g0178300	data_lt_2007__cult_code_repro	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.181228035	0.4520458384	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000117_baseline_random_uniform_v0_1_chr1_snp_20260516	OBJ_GENE_00000117	GENE_BG_Os01g0177400	data_lt_2007__cult_code_repro	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.181228035	0.181228035	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000117_baseline_random_uniform_v0_1_chr1_snp_20260516	OBJ_GENE_00000117	GENE_BG_Os01g0178500	data_lt_2007__cult_code_repro	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.181228035	0.4520458384	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000117_baseline_random_uniform_v0_1_chr1_snp_20260516	OBJ_GENE_00000117	GENE_BG_Os01g0178600	data_lt_2007__cult_code_repro	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.181228035	0.4520458384	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000117_baseline_shuffled_trait_v0_1_chr1_snp_20260516	OBJ_GENE_00000117	GENE_BG_Os01g0178000	data_lt_2007__cult_code_repro	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0	0	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000117_baseline_shuffled_trait_v0_1_chr1_snp_20260516	OBJ_GENE_00000117	GENE_BG_Os01g0178300	data_lt_2007__cult_code_repro	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0	0	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000117_baseline_shuffled_trait_v0_1_chr1_snp_20260516	OBJ_GENE_00000117	GENE_BG_Os01g0177400	data_lt_2007__cult_code_repro	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0	0	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000117_baseline_shuffled_trait_v0_1_chr1_snp_20260516	OBJ_GENE_00000117	GENE_BG_Os01g0178500	data_lt_2007__cult_code_repro	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0	0	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000117_baseline_shuffled_trait_v0_1_chr1_snp_20260516	OBJ_GENE_00000117	GENE_BG_Os01g0178600	data_lt_2007__cult_code_repro	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0	0	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000117_baseline_window_snp_density_v0_1_chr1_snp_20260516	OBJ_GENE_00000117	GENE_BG_Os01g0178000	data_lt_2007__cult_code_repro	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	94.5	74	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000117_baseline_window_snp_density_v0_1_chr1_snp_20260516	OBJ_GENE_00000117	GENE_BG_Os01g0178300	data_lt_2007__cult_code_repro	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	94.5	74	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000117_baseline_window_snp_density_v0_1_chr1_snp_20260516	OBJ_GENE_00000117	GENE_BG_Os01g0177400	data_lt_2007__cult_code_repro	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	94.5	94.5	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000117_baseline_window_snp_density_v0_1_chr1_snp_20260516	OBJ_GENE_00000117	GENE_BG_Os01g0178500	data_lt_2007__cult_code_repro	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	94.5	74	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000117_baseline_window_snp_density_v0_1_chr1_snp_20260516	OBJ_GENE_00000117	GENE_BG_Os01g0178600	data_lt_2007__cult_code_repro	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	94.5	74	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000118_baseline_genomic_position_v0_1_chr1_snp_20260516	OBJ_GENE_00000118	GENE_BG_Os01g0178300	data_lt_2007__cult_code_repro	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.09301860745	0.09301860745	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000118_baseline_genomic_position_v0_1_chr1_snp_20260516	OBJ_GENE_00000118	GENE_BG_Os01g0177900	data_lt_2007__cult_code_repro	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.09301860745	0.0918630971	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000118_baseline_genomic_position_v0_1_chr1_snp_20260516	OBJ_GENE_00000118	GENE_BG_Os01g0176900	data_lt_2007__cult_code_repro	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.09301860745	0.0907075867	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000118_baseline_genomic_position_v0_1_chr1_snp_20260516	OBJ_GENE_00000118	GENE_BG_Os01g0178700	data_lt_2007__cult_code_repro	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.09301860745	0.09301860745	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000118_baseline_genomic_position_v0_1_chr1_snp_20260516	OBJ_GENE_00000118	GENE_BG_Os01g0178900	data_lt_2007__cult_code_repro	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.09301860745	0.0941741178	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000118_baseline_random_uniform_v0_1_chr1_snp_20260516	OBJ_GENE_00000118	GENE_BG_Os01g0178300	data_lt_2007__cult_code_repro	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.4520458384	0.4520458384	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000118_baseline_random_uniform_v0_1_chr1_snp_20260516	OBJ_GENE_00000118	GENE_BG_Os01g0177900	data_lt_2007__cult_code_repro	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.4520458384	0.181228035	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000118_baseline_random_uniform_v0_1_chr1_snp_20260516	OBJ_GENE_00000118	GENE_BG_Os01g0176900	data_lt_2007__cult_code_repro	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.4520458384	0.3789596155	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000118_baseline_random_uniform_v0_1_chr1_snp_20260516	OBJ_GENE_00000118	GENE_BG_Os01g0178700	data_lt_2007__cult_code_repro	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.4520458384	0.4520458384	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000118_baseline_random_uniform_v0_1_chr1_snp_20260516	OBJ_GENE_00000118	GENE_BG_Os01g0178900	data_lt_2007__cult_code_repro	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.4520458384	0.3674804276	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000118_baseline_shuffled_trait_v0_1_chr1_snp_20260516	OBJ_GENE_00000118	GENE_BG_Os01g0178300	data_lt_2007__cult_code_repro	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0	0	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000118_baseline_shuffled_trait_v0_1_chr1_snp_20260516	OBJ_GENE_00000118	GENE_BG_Os01g0177900	data_lt_2007__cult_code_repro	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0	0	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000118_baseline_shuffled_trait_v0_1_chr1_snp_20260516	OBJ_GENE_00000118	GENE_BG_Os01g0176900	data_lt_2007__cult_code_repro	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0	0	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000118_baseline_shuffled_trait_v0_1_chr1_snp_20260516	OBJ_GENE_00000118	GENE_BG_Os01g0178700	data_lt_2007__cult_code_repro	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0	0	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000118_baseline_shuffled_trait_v0_1_chr1_snp_20260516	OBJ_GENE_00000118	GENE_BG_Os01g0178900	data_lt_2007__cult_code_repro	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0	0	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000118_baseline_window_snp_density_v0_1_chr1_snp_20260516	OBJ_GENE_00000118	GENE_BG_Os01g0178300	data_lt_2007__cult_code_repro	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	74	74	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000118_baseline_window_snp_density_v0_1_chr1_snp_20260516	OBJ_GENE_00000118	GENE_BG_Os01g0177900	data_lt_2007__cult_code_repro	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	74	94.5	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000118_baseline_window_snp_density_v0_1_chr1_snp_20260516	OBJ_GENE_00000118	GENE_BG_Os01g0176900	data_lt_2007__cult_code_repro	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	74	117	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000118_baseline_window_snp_density_v0_1_chr1_snp_20260516	OBJ_GENE_00000118	GENE_BG_Os01g0178700	data_lt_2007__cult_code_repro	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	74	74	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000118_baseline_window_snp_density_v0_1_chr1_snp_20260516	OBJ_GENE_00000118	GENE_BG_Os01g0178900	data_lt_2007__cult_code_repro	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	74	68	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000133_baseline_genomic_position_v0_1_chr1_snp_20260516	OBJ_GENE_00000133	GENE_BG_Os01g0182600	data_lt_2007__lsen	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.1045737111	0.09879615925	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000133_baseline_genomic_position_v0_1_chr1_snp_20260516	OBJ_GENE_00000133	GENE_BG_Os01g0186700	data_lt_2007__lsen	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.1045737111	0.1057292214	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000133_baseline_genomic_position_v0_1_chr1_snp_20260516	OBJ_GENE_00000133	GENE_BG_Os01g0184100	data_lt_2007__lsen	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.1045737111	0.10110718	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000133_baseline_genomic_position_v0_1_chr1_snp_20260516	OBJ_GENE_00000133	GENE_BG_Os01g0185400	data_lt_2007__lsen	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.1045737111	0.1034182007	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000133_baseline_genomic_position_v0_1_chr1_snp_20260516	OBJ_GENE_00000133	GENE_BG_Os01g0185900	data_lt_2007__lsen	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.1045737111	0.1045737111	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000133_baseline_random_uniform_v0_1_chr1_snp_20260516	OBJ_GENE_00000133	GENE_BG_Os01g0182600	data_lt_2007__lsen	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.2346377178	0.7979312467	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000133_baseline_random_uniform_v0_1_chr1_snp_20260516	OBJ_GENE_00000133	GENE_BG_Os01g0186700	data_lt_2007__lsen	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.2346377178	0.468719624	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000133_baseline_random_uniform_v0_1_chr1_snp_20260516	OBJ_GENE_00000133	GENE_BG_Os01g0184100	data_lt_2007__lsen	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.2346377178	0.04732730305	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000133_baseline_random_uniform_v0_1_chr1_snp_20260516	OBJ_GENE_00000133	GENE_BG_Os01g0185400	data_lt_2007__lsen	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.2346377178	0.2062801717	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000133_baseline_random_uniform_v0_1_chr1_snp_20260516	OBJ_GENE_00000133	GENE_BG_Os01g0185900	data_lt_2007__lsen	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.2346377178	0.2346377178	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000133_baseline_shuffled_trait_v0_1_chr1_snp_20260516	OBJ_GENE_00000133	GENE_BG_Os01g0182600	data_lt_2007__lsen	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	1	1	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000133_baseline_shuffled_trait_v0_1_chr1_snp_20260516	OBJ_GENE_00000133	GENE_BG_Os01g0186700	data_lt_2007__lsen	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	1	1	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000133_baseline_shuffled_trait_v0_1_chr1_snp_20260516	OBJ_GENE_00000133	GENE_BG_Os01g0184100	data_lt_2007__lsen	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	1	1	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000133_baseline_shuffled_trait_v0_1_chr1_snp_20260516	OBJ_GENE_00000133	GENE_BG_Os01g0185400	data_lt_2007__lsen	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	1	1	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000133_baseline_shuffled_trait_v0_1_chr1_snp_20260516	OBJ_GENE_00000133	GENE_BG_Os01g0185900	data_lt_2007__lsen	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	1	1	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000133_baseline_window_snp_density_v0_1_chr1_snp_20260516	OBJ_GENE_00000133	GENE_BG_Os01g0182600	data_lt_2007__lsen	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	114.5	96.5	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000133_baseline_window_snp_density_v0_1_chr1_snp_20260516	OBJ_GENE_00000133	GENE_BG_Os01g0186700	data_lt_2007__lsen	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	114.5	121.5	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000133_baseline_window_snp_density_v0_1_chr1_snp_20260516	OBJ_GENE_00000133	GENE_BG_Os01g0184100	data_lt_2007__lsen	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	114.5	89	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000133_baseline_window_snp_density_v0_1_chr1_snp_20260516	OBJ_GENE_00000133	GENE_BG_Os01g0185400	data_lt_2007__lsen	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	114.5	74.5	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000133_baseline_window_snp_density_v0_1_chr1_snp_20260516	OBJ_GENE_00000133	GENE_BG_Os01g0185900	data_lt_2007__lsen	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	114.5	114.5	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000140_baseline_genomic_position_v0_1_chr1_snp_20260516	OBJ_GENE_00000140	GENE_BG_Os01g0192000	data_lt_2007__cult_code_repro	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.1115067732	0.1132400388	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
