dry_run_score_id	score_table_name	score_source	score_version	score_level	trait_id	variant_id	window_id	object_id	score	score_direction	split_version	matched_to_evaluator_object	matched_to_decoy	notes	scaffold_version
DRY_WINDOW_0000000163	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_11450001_11550000	NA	0.8258512976	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	false	baseline score does not join current evaluator object or decoy input	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000164	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_42050001_42150000	NA	0.8215122338	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	false	baseline score does not join current evaluator object or decoy input	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000165	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_22350001_22450000	NA	0.8206934514	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	false	baseline score does not join current evaluator object or decoy input	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000166	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_24500001_24600000	OBJ_WINDOW_00081711	0.8203476926	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	true	false	baseline score joins evaluator object; dry-run only	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000167	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_18950001_19050000	NA	0.8202871598	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	false	baseline score does not join current evaluator object or decoy input	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000168	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_19900001_20000000	NA	0.8198213624	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	false	baseline score does not join current evaluator object or decoy input	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000169	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_43100001_43200000	NA	0.8140156774	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	false	baseline score does not join current evaluator object or decoy input	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000170	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_32100001_32200000	OBJ_WINDOW_00081721	0.8130581261	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	true	baseline score joins matched background decoy; dry-run only and not true negative	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000171	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_12450001_12550000	NA	0.812574567	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	false	baseline score does not join current evaluator object or decoy input	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000172	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_14500001_14600000	NA	0.8108708702	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	false	baseline score does not join current evaluator object or decoy input	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000173	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_16700001_16800000	NA	0.8106250232	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	false	baseline score does not join current evaluator object or decoy input	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000174	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_24950001_25050000	OBJ_WINDOW_00081716	0.8101587049	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	true	baseline score joins matched background decoy; dry-run only and not true negative	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000175	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_36700001_36800000	OBJ_WINDOW_00081767	0.8079039071	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	true	false	baseline score joins evaluator object; dry-run only	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000176	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_21500001_21600000	NA	0.8067976379	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	false	baseline score does not join current evaluator object or decoy input	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000177	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_37400001_37500000	OBJ_WINDOW_00081781	0.8022041083	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	true	false	baseline score joins evaluator object; dry-run only	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000178	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_29500001_29600000	NA	0.8002721215	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	false	baseline score does not join current evaluator object or decoy input	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000179	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_27300001_27400000	NA	0.7994728751	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	false	baseline score does not join current evaluator object or decoy input	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000180	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_37300001_37400000	OBJ_WINDOW_00081779	0.7977038683	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	true	false	baseline score joins evaluator object; dry-run only	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000181	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_8200001_8300000	NA	0.7968916055	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	false	baseline score does not join current evaluator object or decoy input	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000182	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_24800001_24900000	OBJ_WINDOW_00081716	0.7966508819	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	true	baseline score joins matched background decoy; dry-run only and not true negative	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000183	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_25750001_25850000	NA	0.7948698056	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	false	baseline score does not join current evaluator object or decoy input	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000184	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_5650001_5750000	NA	0.7944960861	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	false	baseline score does not join current evaluator object or decoy input	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000185	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_5700001_5800000	NA	0.7935475429	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	false	baseline score does not join current evaluator object or decoy input	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000186	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_27050001_27150000	NA	0.7926889834	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	false	baseline score does not join current evaluator object or decoy input	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000187	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_26600001_26700000	NA	0.7920821446	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	false	baseline score does not join current evaluator object or decoy input	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000188	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_34500001_34600000	OBJ_WINDOW_00081723	0.791917759	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	true	false	baseline score joins evaluator object; dry-run only	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000189	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_10050001_10150000	NA	0.7918077328	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	false	baseline score does not join current evaluator object or decoy input	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000190	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_9700001_9800000	NA	0.791425605	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	false	baseline score does not join current evaluator object or decoy input	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000191	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_31550001_31650000	OBJ_WINDOW_00081741	0.79050046	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	true	baseline score joins matched background decoy; dry-run only and not true negative	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000192	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_29800001_29900000	NA	0.7893913201	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	false	baseline score does not join current evaluator object or decoy input	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000193	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_36600001_36700000	OBJ_WINDOW_00081765	0.7891176809	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	true	false	baseline score joins evaluator object; dry-run only	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000194	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_12850001_12950000	NA	0.7882825885	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	false	baseline score does not join current evaluator object or decoy input	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000195	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_33650001_33750000	OBJ_WINDOW_00081731	0.7869185643	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	true	baseline score joins matched background decoy; dry-run only and not true negative	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000196	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_37000001_37100000	OBJ_WINDOW_00081773	0.7860820345	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	true	false	baseline score joins evaluator object; dry-run only	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000197	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_35900001_36000000	OBJ_WINDOW_00081751	0.7847858537	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	true	false	baseline score joins evaluator object; dry-run only	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000198	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_13450001_13550000	NA	0.7844229186	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	false	baseline score does not join current evaluator object or decoy input	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000199	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_21300001_21400000	NA	0.7835191375	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	false	baseline score does not join current evaluator object or decoy input	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000200	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_14950001_15050000	NA	0.7818866344	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	false	baseline score does not join current evaluator object or decoy input	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000201	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_43150001_43250000	NA	0.7810780992	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	false	baseline score does not join current evaluator object or decoy input	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000202	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_43000001_43100000	NA	0.7809951196	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	false	baseline score does not join current evaluator object or decoy input	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000203	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_40250001_40350000	OBJ_WINDOW_00081791	0.7799453207	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	true	baseline score joins matched background decoy; dry-run only and not true negative	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000204	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_19100001_19200000	NA	0.7761015826	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	false	baseline score does not join current evaluator object or decoy input	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000205	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_35000001_35100000	OBJ_WINDOW_00081733	0.7743881387	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	true	false	baseline score joins evaluator object; dry-run only	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000206	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_19450001_19550000	NA	0.7730123851	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	false	baseline score does not join current evaluator object or decoy input	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000207	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_26200001_26300000	NA	0.7725237902	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	false	baseline score does not join current evaluator object or decoy input	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000208	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_37100001_37200000	OBJ_WINDOW_00081775	0.7723932779	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	true	false	baseline score joins evaluator object; dry-run only	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000209	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_34050001_34150000	OBJ_WINDOW_00081807	0.772093596	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	true	baseline score joins matched background decoy; dry-run only and not true negative	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000210	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_16400001_16500000	NA	0.7711605036	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	false	baseline score does not join current evaluator object or decoy input	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000211	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_750001_850000	NA	0.7693157722	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	false	baseline score does not join current evaluator object or decoy input	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000212	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_10650001_10750000	NA	0.768755758	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	false	baseline score does not join current evaluator object or decoy input	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000213	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_31950001_32050000	NA	0.766714789	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	false	baseline score does not join current evaluator object or decoy input	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000214	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_15450001_15550000	NA	0.7659596496	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	false	baseline score does not join current evaluator object or decoy input	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000215	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_33750001_33850000	OBJ_WINDOW_00081740	0.7632149072	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	true	baseline score joins matched background decoy; dry-run only and not true negative	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000216	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_6500001_6600000	NA	0.7625328704	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	false	baseline score does not join current evaluator object or decoy input	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000217	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_21800001_21900000	NA	0.7614153614	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	false	baseline score does not join current evaluator object or decoy input	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000218	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_30600001_30700000	NA	0.761252833	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	false	baseline score does not join current evaluator object or decoy input	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000219	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_5500001_5600000	NA	0.7610044436	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	false	baseline score does not join current evaluator object or decoy input	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000220	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_39200001_39300000	OBJ_WINDOW_00081817	0.7596075696	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	true	false	baseline score joins evaluator object; dry-run only	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000221	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_15600001_15700000	NA	0.7535274432	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	false	baseline score does not join current evaluator object or decoy input	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000222	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_16250001_16350000	NA	0.7531336979	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	false	baseline score does not join current evaluator object or decoy input	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000223	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_6350001_6450000	NA	0.7520858104	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	false	baseline score does not join current evaluator object or decoy input	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000224	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_34250001_34350000	OBJ_WINDOW_00081718	0.750571276	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	true	false	baseline score joins evaluator object; dry-run only	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000225	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_8250001_8350000	NA	0.749910501	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	false	baseline score does not join current evaluator object or decoy input	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000226	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_3500001_3600000	NA	0.7494556708	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	false	baseline score does not join current evaluator object or decoy input	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000227	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_26250001_26350000	NA	0.7490825293	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	false	baseline score does not join current evaluator object or decoy input	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000228	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_7950001_8050000	NA	0.7483608988	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	false	baseline score does not join current evaluator object or decoy input	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000229	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_6200001_6300000	NA	0.7478507167	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	false	baseline score does not join current evaluator object or decoy input	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000230	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_3000001_3100000	NA	0.7471033844	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	false	baseline score does not join current evaluator object or decoy input	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000231	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_29000001_29100000	NA	0.7470202726	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	false	baseline score does not join current evaluator object or decoy input	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000232	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_24250001_24350000	OBJ_WINDOW_00081706	0.7462016525	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	true	false	baseline score joins evaluator object; dry-run only	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000233	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_39850001_39950000	OBJ_WINDOW_00081823	0.7454642735	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	true	baseline score joins matched background decoy; dry-run only and not true negative	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000234	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_19250001_19350000	NA	0.7448210736	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	false	baseline score does not join current evaluator object or decoy input	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000235	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_4500001_4600000	NA	0.7444886467	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	false	baseline score does not join current evaluator object or decoy input	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000236	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_17200001_17300000	NA	0.7441098318	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	false	baseline score does not join current evaluator object or decoy input	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000237	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_10800001_10900000	NA	0.7424080727	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	false	baseline score does not join current evaluator object or decoy input	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000238	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_28250001_28350000	NA	0.7420726004	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	false	baseline score does not join current evaluator object or decoy input	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000239	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_17900001_18000000	NA	0.7407000085	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	false	baseline score does not join current evaluator object or decoy input	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000240	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_29550001_29650000	NA	0.7405205882	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	false	baseline score does not join current evaluator object or decoy input	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000241	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_8100001_8200000	NA	0.7383645297	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	false	baseline score does not join current evaluator object or decoy input	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000242	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_40150001_40250000	OBJ_WINDOW_00081810	0.7382448872	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	true	baseline score joins matched background decoy; dry-run only and not true negative	evaluator_scaffold_v055_chr1_snp_prototype_v1
DRY_WINDOW_0000000243	window_baseline_scores.tsv	baseline	v0_1_chr1_snp_20260516	window	data_lt_2007__spkf	NA	chr1_6400001_6500000	NA	0.7330861497	higher_is_better	frozen_split_v055_chr1_snp_prototype_v1	false	false	baseline score does not join current evaluator object or decoy input	evaluator_scaffold_v055_chr1_snp_prototype_v1
