evaluator_object_id	object_id	trait_id	object_type	evidence_id	evidence_source	evidence_level	chrom	start	end	gene_id	gene_symbol	variant_id	window_id	assigned_split	assigned_role	prototype_locked_not_final	in_main_evaluation_candidate_pool	manual_review_required	broader_evidence	has_matched_decoy	n_matched_decoys	notes	scaffold_version
EOBJ_00000250	OBJ_GENE_00021556	data_lt_2007__spkf	gene	KGE_00021556	funRiceGenes geneKeyword	gene_level	1	9325699	9329331	Os01g0270100	OcXII	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000251	OBJ_GENE_00021578	data_lt_2007__cult_code_repro	gene	KGE_00021578	funRiceGenes geneKeyword	gene_level	1	7009033	7010505	Os01g0226700	OFP1	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000252	OBJ_GENE_00022009	data_lt_2007__cudi_code_repro	gene	KGE_00022009	funRiceGenes geneKeyword	gene_level	1	5002454	5004321	Os01g0192900	OS-ACS5|OsACS5	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000253	OBJ_GENE_00022883	data_lt_2007__spkf	gene	KGE_00022883	funRiceGenes geneKeyword	gene_level	1	37556707	37560104	Os01g0867300	OsABF1|OsABI5|OREB1|OsbZIP10	NA	NA	source_disjoint_or_temporal	source_disjoint_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000254	OBJ_GENE_00022884	data_lt_2007__spkf	gene	KGE_00022884	funRiceGenes geneKeyword	gene_level	1	37556707	37560104	Os01g0867300	OsABF1|OsABI5|OREB1|OsbZIP10	NA	NA	source_disjoint_or_temporal	source_disjoint_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000255	OBJ_GENE_00022886	data_lt_2007__spkf	gene	KGE_00022886	funRiceGenes geneKeyword	gene_level	1	37556707	37560104	Os01g0867300	OsABF1|OsABI5|OREB1|OsbZIP10	NA	NA	source_disjoint_or_temporal	source_disjoint_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000256	OBJ_GENE_00022887	data_lt_2007__spkf	gene	KGE_00022887	funRiceGenes geneKeyword	gene_level	1	37556707	37560104	Os01g0867300	OsABF1|OsABI5|OREB1|OsbZIP10	NA	NA	source_disjoint_or_temporal	source_disjoint_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000257	OBJ_GENE_00022888	data_lt_2007__spkf	gene	KGE_00022888	funRiceGenes geneKeyword	gene_level	1	37556707	37560104	Os01g0867300	OsABF1|OsABI5|OREB1|OsbZIP10	NA	NA	source_disjoint_or_temporal	source_disjoint_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000258	OBJ_GENE_00022899	data_lt_2007__cudi_code_repro	gene	KGE_00022899	funRiceGenes geneKeyword	gene_level	1	37556707	37560104	Os01g0867300	OsABF1|OsABI5|OREB1|OsbZIP10	NA	NA	source_disjoint_or_temporal	source_disjoint_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000259	OBJ_GENE_00022911	data_lt_2007__spkf	gene	KGE_00022911	funRiceGenes geneKeyword	gene_level	1	37556707	37560104	Os01g0867300	OsABF1|OsABI5|OREB1|OsbZIP10	NA	NA	source_disjoint_or_temporal	source_disjoint_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000260	OBJ_GENE_00022912	data_lt_2007__spkf	gene	KGE_00022912	funRiceGenes geneKeyword	gene_level	1	37556707	37560104	Os01g0867300	OsABF1|OsABI5|OREB1|OsbZIP10	NA	NA	source_disjoint_or_temporal	source_disjoint_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000261	OBJ_GENE_00022913	data_lt_2007__spkf	gene	KGE_00022913	funRiceGenes geneKeyword	gene_level	1	37556707	37560104	Os01g0867300	OsABF1|OsABI5|OREB1|OsbZIP10	NA	NA	source_disjoint_or_temporal	source_disjoint_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000262	OBJ_GENE_00022914	data_lt_2007__spkf	gene	KGE_00022914	funRiceGenes geneKeyword	gene_level	1	37556707	37560104	Os01g0867300	OsABF1|OsABI5|OREB1|OsbZIP10	NA	NA	source_disjoint_or_temporal	source_disjoint_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000263	OBJ_GENE_00022928	data_lt_2007__cult_code_repro	gene	KGE_00022928	funRiceGenes geneKeyword	gene_level	1	37556707	37560104	Os01g0867300	OsABF1|OsABI5|OREB1|OsbZIP10	NA	NA	source_disjoint_or_temporal	source_disjoint_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000264	OBJ_GENE_00022929	data_lt_2007__cult_code_repro	gene	KGE_00022929	funRiceGenes geneKeyword	gene_level	1	37556707	37560104	Os01g0867300	OsABF1|OsABI5|OREB1|OsbZIP10	NA	NA	source_disjoint_or_temporal	source_disjoint_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000265	OBJ_GENE_00022930	data_lt_2007__cult_code_repro	gene	KGE_00022930	funRiceGenes geneKeyword	gene_level	1	37556707	37560104	Os01g0867300	OsABF1|OsABI5|OREB1|OsbZIP10	NA	NA	source_disjoint_or_temporal	source_disjoint_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000266	OBJ_GENE_00022931	data_lt_2007__cult_code_repro	gene	KGE_00022931	funRiceGenes geneKeyword	gene_level	1	37556707	37560104	Os01g0867300	OsABF1|OsABI5|OREB1|OsbZIP10	NA	NA	source_disjoint_or_temporal	source_disjoint_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000267	OBJ_GENE_00023866	data_lt_2007__spkf	gene	KGE_00023866	funRiceGenes geneKeyword	gene_level	1	25353805	25361883	Os01g0633100	OsAPL2|osagpl2-3|OsAGPL2|GIF2	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000268	OBJ_GENE_00024322	data_lt_2007__spkf	gene	KGE_00024322	funRiceGenes geneKeyword	gene_level	1	9319015	9323339	Os01g0269900	OsARP6	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000269	OBJ_GENE_00024326	data_lt_2007__cudi_code_repro	gene	KGE_00024326	funRiceGenes geneKeyword	gene_level	1	9319015	9323339	Os01g0269900	OsARP6	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000270	OBJ_GENE_00024444	data_lt_2007__cudi_code_repro	gene	KGE_00024444	funRiceGenes geneKeyword	gene_level	1	23447173	23448687	Os01g0597600	OsATL15	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000271	OBJ_GENE_00024484	data_lt_2007__cudi_code_repro	gene	KGE_00024484	funRiceGenes geneKeyword	gene_level	1	35332717	35333445	Os01g0826000	OsATX	NA	NA	source_disjoint_or_temporal	source_disjoint_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000272	OBJ_GENE_00024644	data_lt_2007__cudi_code_repro	gene	KGE_00024644	funRiceGenes geneKeyword	gene_level	1	1353705	1354767	Os01g0124401	OsBBPI	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000273	OBJ_GENE_00024816	data_lt_2007__spkf	gene	KGE_00024816	funRiceGenes geneKeyword	gene_level	1	3129056	3130722	Os01g0159800	OsbHLH035|OsbHLH35	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000274	OBJ_GENE_00024817	data_lt_2007__spkf	gene	KGE_00024817	funRiceGenes geneKeyword	gene_level	1	3129056	3130722	Os01g0159800	OsbHLH035|OsbHLH35	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000275	OBJ_GENE_00024818	data_lt_2007__spkf	gene	KGE_00024818	funRiceGenes geneKeyword	gene_level	1	3129056	3130722	Os01g0159800	OsbHLH035|OsbHLH35	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000276	OBJ_GENE_00024819	data_lt_2007__spkf	gene	KGE_00024819	funRiceGenes geneKeyword	gene_level	1	3129056	3130722	Os01g0159800	OsbHLH035|OsbHLH35	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000277	OBJ_GENE_00024842	data_lt_2007__spkf	gene	KGE_00024842	funRiceGenes geneKeyword	gene_level	1	3129056	3130722	Os01g0159800	OsbHLH035|OsbHLH35	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000278	OBJ_GENE_00024843	data_lt_2007__spkf	gene	KGE_00024843	funRiceGenes geneKeyword	gene_level	1	3129056	3130722	Os01g0159800	OsbHLH035|OsbHLH35	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000279	OBJ_GENE_00025513	data_lt_2007__spkf	gene	KGE_00025513	funRiceGenes geneKeyword	gene_level	1	3345203	3355066	Os01g0164800|Os01g0164900	OsBRCA2	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000280	OBJ_GENE_00025519	data_lt_2007__spkf	gene	KGE_00025519	funRiceGenes geneKeyword	gene_level	1	3345203	3355066	Os01g0164800|Os01g0164900	OsBRCA2	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000281	OBJ_GENE_00026096	data_lt_2007__spkf	gene	KGE_00026096	funRiceGenes geneKeyword	gene_level	1	30824689	30825665	Os01g0738400	OsC3H10	NA	NA	prototype_locked	prototype_locked_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000282	OBJ_GENE_00026841	data_lt_2007__spkf	gene	KGE_00026841	funRiceGenes geneKeyword	gene_level	1	6564697	6568140	Os01g0220100	OsCel9A|OsGLU5	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000283	OBJ_GENE_00027299	data_lt_2007__spkf	gene	KGE_00027299	funRiceGenes geneKeyword	gene_level	1	41139355	41140629	Os01g0937050	OsCLP	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000284	OBJ_GENE_00027413	data_lt_2007__spkf	gene	KGE_00027413	funRiceGenes geneKeyword	gene_level	1	36747521	36750925	Os01g0853400	OsCOI1|OsCOI1a	NA	NA	source_disjoint_or_temporal	source_disjoint_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000285	OBJ_GENE_00027417	data_lt_2007__lsen	gene	KGE_00027417	funRiceGenes geneKeyword	gene_level	1	36747521	36750925	Os01g0853400	OsCOI1|OsCOI1a	NA	NA	source_disjoint_or_temporal	source_disjoint_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000286	OBJ_GENE_00027426	data_lt_2007__spkf	gene	KGE_00027426	funRiceGenes geneKeyword	gene_level	1	36747521	36750925	Os01g0853400	OsCOI1|OsCOI1a	NA	NA	source_disjoint_or_temporal	source_disjoint_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000287	OBJ_GENE_00028175	data_lt_2007__spkf	gene	KGE_00028175	funRiceGenes geneKeyword	gene_level	1	24813577	24820593	Os01g0622000	OsCUGT1	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000288	OBJ_GENE_00028178	data_lt_2007__spkf	gene	KGE_00028178	funRiceGenes geneKeyword	gene_level	1	24813577	24820593	Os01g0622000	OsCUGT1	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000289	OBJ_GENE_00028179	data_lt_2007__spkf	gene	KGE_00028179	funRiceGenes geneKeyword	gene_level	1	24813577	24820593	Os01g0622000	OsCUGT1	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000290	OBJ_GENE_00028183	data_lt_2007__cult_code_repro	gene	KGE_00028183	funRiceGenes geneKeyword	gene_level	1	24813577	24820593	Os01g0622000	OsCUGT1	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000291	OBJ_GENE_00028184	data_lt_2007__cult_code_repro	gene	KGE_00028184	funRiceGenes geneKeyword	gene_level	1	24813577	24820593	Os01g0622000	OsCUGT1	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000292	OBJ_GENE_00029124	data_lt_2007__spkf	gene	KGE_00029124	funRiceGenes geneKeyword	gene_level	1	11378620	11380071	Os01g0306400	OsDOG1L-3	NA	NA	source_disjoint_or_temporal	source_disjoint_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000293	OBJ_GENE_00029125	data_lt_2007__spkf	gene	KGE_00029125	funRiceGenes geneKeyword	gene_level	1	11378620	11380071	Os01g0306400	OsDOG1L-3	NA	NA	source_disjoint_or_temporal	source_disjoint_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000294	OBJ_GENE_00029126	data_lt_2007__spkf	gene	KGE_00029126	funRiceGenes geneKeyword	gene_level	1	11378620	11380071	Os01g0306400	OsDOG1L-3	NA	NA	source_disjoint_or_temporal	source_disjoint_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000295	OBJ_GENE_00029127	data_lt_2007__spkf	gene	KGE_00029127	funRiceGenes geneKeyword	gene_level	1	11378620	11380071	Os01g0306400	OsDOG1L-3	NA	NA	source_disjoint_or_temporal	source_disjoint_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000296	OBJ_GENE_00029128	data_lt_2007__spkf	gene	KGE_00029128	funRiceGenes geneKeyword	gene_level	1	11378620	11380071	Os01g0306400	OsDOG1L-3	NA	NA	source_disjoint_or_temporal	source_disjoint_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000297	OBJ_GENE_00029164	data_lt_2007__spkf	gene	KGE_00029164	funRiceGenes geneKeyword	gene_level	1	4949133	4951123	Os01g0192000	OsDOS	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000298	OBJ_GENE_00029168	data_lt_2007__lsen	gene	KGE_00029168	funRiceGenes geneKeyword	gene_level	1	4949133	4951123	Os01g0192000	OsDOS	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000299	OBJ_GENE_00029169	data_lt_2007__lsen	gene	KGE_00029169	funRiceGenes geneKeyword	gene_level	1	4949133	4951123	Os01g0192000	OsDOS	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000300	OBJ_GENE_00029170	data_lt_2007__lsen	gene	KGE_00029170	funRiceGenes geneKeyword	gene_level	1	4949133	4951123	Os01g0192000	OsDOS	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000301	OBJ_GENE_00029171	data_lt_2007__lsen	gene	KGE_00029171	funRiceGenes geneKeyword	gene_level	1	4949133	4951123	Os01g0192000	OsDOS	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000302	OBJ_GENE_00029172	data_lt_2007__lsen	gene	KGE_00029172	funRiceGenes geneKeyword	gene_level	1	4949133	4951123	Os01g0192000	OsDOS	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000303	OBJ_GENE_00029173	data_lt_2007__lsen	gene	KGE_00029173	funRiceGenes geneKeyword	gene_level	1	4949133	4951123	Os01g0192000	OsDOS	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000304	OBJ_GENE_00029303	data_lt_2007__spkf	gene	KGE_00029303	funRiceGenes geneKeyword	gene_level	1	42727426	42728261	Os01g0968800	OsDREB1F|RCBF2	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000305	OBJ_GENE_00029506	data_lt_2007__cudi_code_repro	gene	KGE_00029506	funRiceGenes geneKeyword	gene_level	1	36002559	36005000	Os01g0839200	OsDSR2	NA	NA	source_disjoint_or_temporal	source_disjoint_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000306	OBJ_GENE_00030022	data_lt_2007__spkf	gene	KGE_00030022	funRiceGenes geneKeyword	gene_level	1	35224404	35226704	Os01g0824500	OsEPFL9	NA	NA	source_disjoint_or_temporal	source_disjoint_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000307	OBJ_GENE_00030502	data_lt_2007__cult_code_repro	gene	KGE_00030502	funRiceGenes geneKeyword	gene_level	1	8196083	8197096	Os01g0248900	OsEXPA8	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000308	OBJ_GENE_00030876	data_lt_2007__spkf	gene	KGE_00030876	funRiceGenes geneKeyword	gene_level	1	38884960	38887720	Os01g0894300	OsFKI	NA	NA	source_disjoint_or_temporal	source_disjoint_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000309	OBJ_GENE_00031133	data_lt_2007__cult_code_repro	gene	KGE_00031133	funRiceGenes geneKeyword	gene_level	1	6494446	6499766	Os01g0218500	OsFTL1	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000310	OBJ_GENE_00031134	data_lt_2007__cult_code_repro	gene	KGE_00031134	funRiceGenes geneKeyword	gene_level	1	6494446	6499766	Os01g0218500	OsFTL1	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000311	OBJ_GENE_00031207	data_lt_2007__spkf	gene	KGE_00031207	funRiceGenes geneKeyword	gene_level	1	41677883	41681803	Os01g0947700	Osg1	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000312	OBJ_GENE_00031402	data_lt_2007__cudi_code_repro	gene	KGE_00031402	funRiceGenes geneKeyword	gene_level	1	5549651	5551003	Os01g0201600	OsGAE1	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000313	OBJ_GENE_00031559	data_lt_2007__spkf	gene	KGE_00031559	funRiceGenes geneKeyword	gene_level	1	13570702	13573119	Os01g0343300	OsGATA8	NA	NA	source_disjoint_or_temporal	source_disjoint_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000314	OBJ_GENE_00031560	data_lt_2007__spkf	gene	KGE_00031560	funRiceGenes geneKeyword	gene_level	1	13570702	13573119	Os01g0343300	OsGATA8	NA	NA	source_disjoint_or_temporal	source_disjoint_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000315	OBJ_GENE_00031647	data_lt_2007__spkf	gene	KGE_00031647	funRiceGenes geneKeyword	gene_level	1	33956754	33960102	Os01g0801700	OsGCD1	NA	NA	prototype_locked	prototype_locked_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000316	OBJ_GENE_00031648	data_lt_2007__spkf	gene	KGE_00031648	funRiceGenes geneKeyword	gene_level	1	33956754	33960102	Os01g0801700	OsGCD1	NA	NA	prototype_locked	prototype_locked_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000317	OBJ_GENE_00031652	data_lt_2007__spkf	gene	KGE_00031652	funRiceGenes geneKeyword	gene_level	1	33956754	33960102	Os01g0801700	OsGCD1	NA	NA	prototype_locked	prototype_locked_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000318	OBJ_GENE_00031654	data_lt_2007__spkf	gene	KGE_00031654	funRiceGenes geneKeyword	gene_level	1	33956754	33960102	Os01g0801700	OsGCD1	NA	NA	prototype_locked	prototype_locked_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000319	OBJ_GENE_00031823	data_lt_2007__spkf	gene	KGE_00031823	funRiceGenes geneKeyword	gene_level	1	32221378	32225121	Os01g0764800	OsGH3-2|OsGH3.2	NA	NA	prototype_locked	prototype_locked_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000320	OBJ_GENE_00031824	data_lt_2007__spkf	gene	KGE_00031824	funRiceGenes geneKeyword	gene_level	1	32221378	32225121	Os01g0764800	OsGH3-2|OsGH3.2	NA	NA	prototype_locked	prototype_locked_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000321	OBJ_GENE_00031825	data_lt_2007__spkf	gene	KGE_00031825	funRiceGenes geneKeyword	gene_level	1	32221378	32225121	Os01g0764800	OsGH3-2|OsGH3.2	NA	NA	prototype_locked	prototype_locked_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000322	OBJ_GENE_00031826	data_lt_2007__spkf	gene	KGE_00031826	funRiceGenes geneKeyword	gene_level	1	32221378	32225121	Os01g0764800	OsGH3-2|OsGH3.2	NA	NA	prototype_locked	prototype_locked_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
